inspection_id,Date,year,month,status,geometry,mean_ndvi
2025,2019-07-17,2019,7,Compliant,"POLYGON ((-38468.58700329372 -351337.45085122547, -38365.65934613226 -351337.45085122547, -38365.65934613226 -351234.64700942463, -38468.58700329372 -351234.64700942463, -38468.58700329372 -351337.45085122547))",0.12281660735607147
2026,2019-07-17,2019,7,Compliant,"POLYGON ((-38449.26966858629 -351345.7427602711, -38352.96094587625 -351345.7427602711, -38352.96094587625 -351244.416156935, -38449.26966858629 -351244.416156935, -38449.26966858629 -351345.7427602711))",0.12601007521152496
2027,2019-06-28,2019,6,Compliant,"POLYGON ((-38413.71272211896 -351361.47727533296, -38317.285760403014 -351361.47727533296, -38317.285760403014 -351257.8048397783, -38413.71272211896 -351257.8048397783, -38413.71272211896 -351361.47727533296))",0.13690690696239471
2028,2019-06-28,2019,6,Compliant,"POLYGON ((-38403.552907042635 -351367.1241858486, -38303.46240419465 -351367.1241858486, -38303.46240419465 -351264.65283638897, -38403.552907042635 -351264.65283638897, -38403.552907042635 -351367.1241858486))",0.14124947786331177
2029,2019-06-28,2019,6,Compliant,"POLYGON ((-38383.649871697075 -351375.10180301673, -38283.52944660541 -351375.10180301673, -38283.52944660541 -351270.83104828326, -38383.649871697075 -351270.83104828326, -38383.649871697075 -351375.10180301673))",0.20392444729804993
2030,2019-06-28,2019,6,Compliant,"POLYGON ((-38354.71008436595 -351364.91218261985, -38272.39707422347 -351364.91218261985, -38272.39707422347 -351277.63309134555, -38354.71008436595 -351277.63309134555, -38354.71008436595 -351364.91218261985))",0.25690096616744995
2031,2019-06-28,2019,6,Compliant,"POLYGON ((-38352.34319866485 -351427.140750732, -38276.2802439161 -351427.140750732, -38276.2802439161 -351340.96768074535, -38352.34319866485 -351340.96768074535, -38352.34319866485 -351427.140750732))",0.24147260189056396
2032,2019-06-28,2019,6,Compliant,"POLYGON ((-38385.82693544553 -351428.30459959083, -38284.834011726896 -351428.30459959083, -38284.834011726896 -351323.7699590307, -38385.82693544553 -351323.7699590307, -38385.82693544553 -351428.30459959083))",0.2146434634923935
2033,2019-06-28,2019,6,Compliant,"POLYGON ((-38401.52444753962 -351417.37209005543, -38305.70114926332 -351417.37209005543, -38305.70114926332 -351318.8174415708, -38401.52444753962 -351318.8174415708, -38401.52444753962 -351417.37209005543))",0.1787063479423523
2034,2019-07-17,2019,7,Compliant,"POLYGON ((-38615.09766979558 -351335.3716628717, -38500.83977755356 -351335.3716628717, -38500.83977755356 -351219.2620059777, -38615.09766979558 -351219.2620059777, -38615.09766979558 -351335.3716628717))",0.18376518785953522
2035,2019-07-17,2019,7,Compliant,"POLYGON ((-38585.45796739643 -351340.07223675336, -38486.5668985094 -351340.07223675336, -38486.5668985094 -351239.53050239, -38585.45796739643 -351239.53050239, -38585.45796739643 -351340.07223675336))",0.15223684906959534
2036,2019-07-17,2019,7,Compliant,"POLYGON ((-38570.84191523385 -351351.17602012074, -38468.91723095249 -351351.17602012074, -38468.91723095249 -351247.660030363, -38570.84191523385 -351247.660030363, -38570.84191523385 -351351.17602012074))",0.14641593396663666
2037,2019-07-17,2019,7,Compliant,"POLYGON ((-38550.058251212235 -351358.138078588, -38453.22853627221 -351358.138078588, -38453.22853627221 -351256.1981659053, -38550.058251212235 -351256.1981659053, -38550.058251212235 -351358.138078588))",0.14826250076293945
2038,2019-07-17,2019,7,Compliant,"POLYGON ((-38535.09680657842 -351366.4715584866, -38435.022891699446 -351366.4715584866, -38435.022891699446 -351259.336035978, -38535.09680657842 -351259.336035978, -38535.09680657842 -351366.4715584866))",0.15384387969970703
2039,2019-07-17,2019,7,Compliant,"POLYGON ((-38516.43332843224 -351371.3210299532, -38417.32757679746 -351371.3210299532, -38417.32757679746 -351267.85895565525, -38516.43332843224 -351267.85895565525, -38516.43332843224 -351371.3210299532))",0.14563599228858948
2040,2019-11-11,2019,11,Compliant,"POLYGON ((-37647.430465323196 -381229.9374423977, -37569.61460908901 -381229.9374423977, -37569.61460908901 -381152.1215861635, -37647.430465323196 -381152.1215861635, -37647.430465323196 -381229.9374423977))",0.5714717507362366
2041,2019-07-17,2019,7,Compliant,"POLYGON ((-38500.62238823553 -351378.01020786003, -38403.08460280133 -351378.01020786003, -38403.08460280133 -351275.89774129074, -38500.62238823553 -351275.89774129074, -38500.62238823553 -351378.01020786003))",0.13558746874332428
2042,2019-06-28,2019,6,Compliant,"POLYGON ((-38364.95381234512 -351213.3658589705, -38282.43412353883 -351213.3658589705, -38282.43412353883 -351136.5065375682, -38364.95381234512 -351136.5065375682, -38364.95381234512 -351213.3658589705))",0.25445792078971863
2043,2019-06-28,2019,6,Compliant,"POLYGON ((-38371.875987786225 -351241.55367366597, -38270.928048814654 -351241.55367366597, -38270.928048814654 -351148.7600083637, -38371.875987786225 -351148.7600083637, -38371.875987786225 -351241.55367366597))",0.22126652300357819
2044,2019-06-28,2019,6,Compliant,"POLYGON ((-38435.715966044656 -351418.089773805, -38333.62333929646 -351418.089773805, -38333.62333929646 -351318.23597143026, -38435.715966044656 -351318.23597143026, -38435.715966044656 -351418.089773805))",0.1641455441713333
2045,2019-06-28,2019,6,Compliant,"POLYGON ((-38426.536074320305 -351403.24530268565, -38328.91200549135 -351403.24530268565, -38328.91200549135 -351302.2860574376, -38426.536074320305 -351302.2860574376, -38426.536074320305 -351403.24530268565))",0.16588127613067627
2046,2019-07-17,2019,7,Compliant,"POLYGON ((-38476.46450946398 -351385.05999543896, -38373.445116879346 -351385.05999543896, -38373.445116879346 -351284.02278451395, -38476.46450946398 -351284.02278451395, -38476.46450946398 -351385.05999543896))",0.1382622867822647
2047,2019-07-17,2019,7,Compliant,"POLYGON ((-38480.76539022777 -351401.75326701865, -38382.021075827695 -351401.75326701865, -38382.021075827695 -351305.9833341036, -38480.76539022777 -351305.9833341036, -38480.76539022777 -351401.75326701865))",0.14572478830814362
2048,2019-07-17,2019,7,Compliant,"POLYGON ((-38495.88428439502 -351423.27094974567, -38390.58060020571 -351423.27094974567, -38390.58060020571 -351319.7472281481, -38495.88428439502 -351319.7472281481, -38495.88428439502 -351423.27094974567))",0.16798809170722961
2049,2019-07-18,2019,7,Compliant,"POLYGON ((-37698.20424320369 -381238.48467319825, -37590.34207290867 -381238.48467319825, -37590.34207290867 -381141.9674030484, -37698.20424320369 -381141.9674030484, -37698.20424320369 -381238.48467319825))",0.48257794976234436
2050,2019-06-28,2019,6,Compliant,"POLYGON ((-38445.0965267464 -351432.9387378248, -38340.54380181473 -351432.9387378248, -38340.54380181473 -351333.6804278932, -38445.0965267464 -351333.6804278932, -38445.0965267464 -351432.9387378248))",0.18772312998771667
2051,2019-07-11,2019,7,Compliant,"POLYGON ((-38829.78749602798 -351544.1753063067, -38740.556237736964 -351544.1753063067, -38740.556237736964 -351448.23001371714, -38829.78749602798 -351448.23001371714, -38829.78749602798 -351544.1753063067))",0.19007337093353271
2052,2019-07-11,2019,7,Compliant,"POLYGON ((-38847.51477319423 -351549.73829383374, -38761.96872373901 -351549.73829383374, -38761.96872373901 -351457.1437364754, -38847.51477319423 -351457.1437364754, -38847.51477319423 -351549.73829383374))",0.16580235958099365
2053,2019-07-11,2019,7,Compliant,"POLYGON ((-38870.10077388274 -351535.7359721536, -38779.33074037172 -351535.7359721536, -38779.33074037172 -351443.14089489647, -38870.10077388274 -351443.14089489647, -38870.10077388274 -351535.7359721536))",0.15987937152385712
2054,2019-07-11,2019,7,Compliant,"POLYGON ((-39017.97675707746 -351303.1704894287, -38921.00516269853 -351303.1704894287, -38921.00516269853 -351208.7126020179, -39017.97675707746 -351208.7126020179, -39017.97675707746 -351303.1704894287))",0.14851856231689453
2055,2019-07-11,2019,7,Compliant,"POLYGON ((-39029.691066395746 -351290.794299059, -38925.29229253286 -351290.794299059, -38925.29229253286 -351192.41612183605, -39029.691066395746 -351192.41612183605, -39029.691066395746 -351290.794299059))",0.1415894329547882
2056,2019-07-11,2019,7,Compliant,"POLYGON ((-39060.00007168402 -351325.3659115521, -38962.76653127445 -351325.3659115521, -38962.76653127445 -351231.3750796863, -39060.00007168402 -351231.3750796863, -39060.00007168402 -351325.3659115521))",0.18467892706394196
2057,2019-07-11,2019,7,Compliant,"POLYGON ((-39056.494503265465 -351341.2912598681, -38954.33090943742 -351341.2912598681, -38954.33090943742 -351248.02823673433, -39056.494503265465 -351248.02823673433, -39056.494503265465 -351341.2912598681))",0.20754596590995789
2058,2019-07-11,2019,7,Compliant,"POLYGON ((-39050.0700510987 -351356.62131640123, -38950.31034731518 -351356.62131640123, -38950.31034731518 -351261.6054690806, -39050.0700510987 -351261.6054690806, -39050.0700510987 -351356.62131640123))",0.22109968960285187
2059,2019-07-11,2019,7,Compliant,"POLYGON ((-39043.79503521156 -351373.6583264194, -38944.76136210234 -351373.6583264194, -38944.76136210234 -351276.1068549413, -39043.79503521156 -351276.1068549413, -39043.79503521156 -351373.6583264194))",0.2329532504081726
2060,2019-07-11,2019,7,Compliant,"POLYGON ((-39039.22497361975 -351389.39431807754, -38935.33375251608 -351389.39431807754, -38935.33375251608 -351293.76209458365, -39039.22497361975 -351293.76209458365, -39039.22497361975 -351389.39431807754))",0.23273108899593353
2061,2019-07-11,2019,7,Compliant,"POLYGON ((-39017.02930011723 -351430.1665103228, -38912.812909064734 -351430.1665103228, -38912.812909064734 -351324.59994885256, -39017.02930011723 -351324.59994885256, -39017.02930011723 -351430.1665103228))",0.24098201096057892
2062,2019-07-17,2019,7,Compliant,"POLYGON ((-38514.208935017756 -351410.4063890063, -38414.58025858609 -351410.4063890063, -38414.58025858609 -351306.29069939407, -38514.208935017756 -351306.29069939407, -38514.208935017756 -351410.4063890063))",0.17241241037845612
2063,2019-07-17,2019,7,Compliant,"POLYGON ((-38532.436939327716 -351401.7205491602, -38431.877241595976 -351401.7205491602, -38431.877241595976 -351297.07799860195, -38532.436939327716 -351297.07799860195, -38532.436939327716 -351401.7205491602))",0.17292964458465576
2064,2019-07-17,2019,7,Compliant,"POLYGON ((-38550.830285688186 -351395.31090568856, -38447.9457541391 -351395.31090568856, -38447.9457541391 -351290.6618801506, -38550.830285688186 -351290.6618801506, -38550.830285688186 -351395.31090568856))",0.18639667332172394
2065,2019-07-17,2019,7,Compliant,"POLYGON ((-38565.76267364536 -351386.8659798233, -38469.140871979995 -351386.8659798233, -38469.140871979995 -351288.50048604835, -38565.76267364536 -351288.50048604835, -38565.76267364536 -351386.8659798233))",0.17413736879825592
2066,2019-07-17,2019,7,Compliant,"POLYGON ((-38584.322369145295 -351380.6214160086, -38486.02817490306 -351380.6214160086, -38486.02817490306 -351280.3316229555, -38584.322369145295 -351280.3316229555, -38584.322369145295 -351380.6214160086))",0.18292364478111267
2067,2019-07-17,2019,7,Compliant,"POLYGON ((-38600.48035707232 -351372.11218715453, -38506.69060449656 -351372.11218715453, -38506.69060449656 -351274.7069671423, -38600.48035707232 -351274.7069671423, -38600.48035707232 -351372.11218715453))",0.20444773137569427
2068,2019-07-17,2019,7,Compliant,"POLYGON ((-38614.38004462742 -351366.4758925208, -38526.052825375235 -351366.4758925208, -38526.052825375235 -351270.8401772259, -38614.38004462742 -351270.8401772259, -38614.38004462742 -351366.4758925208))",0.19387908279895782
2069,2019-07-17,2019,7,Compliant,"POLYGON ((-38634.7466913194 -351360.32008341106, -38541.14602465496 -351360.32008341106, -38541.14602465496 -351261.7822781577, -38634.7466913194 -351261.7822781577, -38634.7466913194 -351360.32008341106))",0.2104746252298355
2070,2019-07-17,2019,7,Compliant,"POLYGON ((-38651.66098085203 -351355.34244089446, -38560.137223809055 -351355.34244089446, -38560.137223809055 -351254.6358621923, -38651.66098085203 -351254.6358621923, -38651.66098085203 -351355.34244089446))",0.21220722794532776
2071,2019-07-17,2019,7,Compliant,"POLYGON ((-38668.591581268316 -351348.4350937918, -38576.26423259941 -351348.4350937918, -38576.26423259941 -351253.3911290332, -38668.591581268316 -351253.3911290332, -38668.591581268316 -351348.4350937918))",0.22935689985752106
2072,2019-07-17,2019,7,Compliant,"POLYGON ((-38687.38054287934 -351343.6597850332, -38588.10712263087 -351343.6597850332, -38588.10712263087 -351242.9484161011, -38687.38054287934 -351242.9484161011, -38687.38054287934 -351343.6597850332))",0.21987895667552948
2073,2019-07-17,2019,7,Compliant,"POLYGON ((-38701.29580537696 -351337.09539061086, -38604.79321783552 -351337.09539061086, -38604.79321783552 -351231.77442659246, -38701.29580537696 -351231.77442659246, -38701.29580537696 -351337.09539061086))",0.2133685052394867
2074,2019-07-17,2019,7,Compliant,"POLYGON ((-38722.38766472685 -351330.10244442837, -38617.88514201308 -351330.10244442837, -38617.88514201308 -351221.4764252774, -38722.38766472685 -351221.4764252774, -38722.38766472685 -351330.10244442837))",0.2158374935388565
2075,2019-07-17,2019,7,Compliant,"POLYGON ((-38733.93698344871 -351320.85989838926, -38637.341659632366 -351320.85989838926, -38637.341659632366 -351218.2217806377, -38733.93698344871 -351218.2217806377, -38733.93698344871 -351320.85989838926))",0.21309708058834076
2076,2019-07-17,2019,7,Compliant,"POLYGON ((-38754.87076220349 -351308.97392086626, -38653.10625752061 -351308.97392086626, -38653.10625752061 -351205.64911990653, -38754.87076220349 -351205.64911990653, -38754.87076220349 -351308.97392086626))",0.2107970267534256
2077,2019-07-17,2019,7,Compliant,"POLYGON ((-38772.58858574423 -351299.62252175965, -38669.36207637601 -351299.62252175965, -38669.36207637601 -351195.5439182268, -38772.58858574423 -351195.5439182268, -38772.58858574423 -351299.62252175965))",0.2215200662612915
2078,2019-07-17,2019,7,Compliant,"POLYGON ((-38790.27134725297 -351291.42786742287, -38682.31574187538 -351291.42786742287, -38682.31574187538 -351178.04201695306, -38790.27134725297 -351178.04201695306, -38790.27134725297 -351291.42786742287))",0.24528667330741882
2079,2019-07-17,2019,7,Compliant,"POLYGON ((-38805.31433394032 -351278.85693097586, -38693.991463562954 -351278.85693097586, -38693.991463562954 -351166.5192863964, -38805.31433394032 -351166.5192863964, -38805.31433394032 -351278.85693097586))",0.2512669265270233
2080,2019-07-17,2019,7,Compliant,"POLYGON ((-38819.021132663045 -351263.1263308007, -38714.812649201784 -351263.1263308007, -38714.812649201784 -351158.33760556224, -38819.021132663045 -351158.33760556224, -38819.021132663045 -351263.1263308007))",0.2513519525527954
2081,2019-07-17,2019,7,Compliant,"POLYGON ((-38832.4625724115 -351248.2543897521, -38728.25374884308 -351248.2543897521, -38728.25374884308 -351138.9944170753, -38832.4625724115 -351138.9944170753, -38832.4625724115 -351248.2543897521))",0.23185642063617706
2082,2019-07-11,2019,7,Compliant,"POLYGON ((-38852.874947118944 -351235.85478407756, -38741.88398297605 -351235.85478407756, -38741.88398297605 -351127.7920900864, -38852.874947118944 -351127.7920900864, -38852.874947118944 -351235.85478407756))",0.21649955213069916
2083,2019-07-11,2019,7,Compliant,"POLYGON ((-38862.99452625343 -351223.70260801597, -38755.869915791445 -351223.70260801597, -38755.869915791445 -351117.5955160849, -38862.99452625343 -351117.5955160849, -38862.99452625343 -351223.70260801597))",0.2017936110496521
2084,2019-07-11,2019,7,Compliant,"POLYGON ((-38876.52271158555 -351207.4986092852, -38774.3654508396 -351207.4986092852, -38774.3654508396 -351104.8635981232, -38876.52271158555 -351104.8635981232, -38876.52271158555 -351207.4986092852))",0.17245785892009735
2085,2019-07-11,2019,7,Compliant,"POLYGON ((-38893.18548187856 -351191.333549833, -38784.01626932123 -351191.333549833, -38784.01626932123 -351084.05490481324, -38893.18548187856 -351084.05490481324, -38893.18548187856 -351191.333549833))",0.1741458624601364
2086,2019-07-11,2019,7,Compliant,"POLYGON ((-38885.87527852641 -351019.0170045355, -38812.01464832878 -351019.0170045355, -38812.01464832878 -350938.2122349557, -38885.87527852641 -350938.2122349557, -38885.87527852641 -351019.0170045355))",0.201318621635437
2087,2019-07-11,2019,7,Compliant,"POLYGON ((-38871.45062521615 -351021.57302201685, -38796.09305739303 -351021.57302201685, -38796.09305739303 -350937.03239712457, -38871.45062521615 -350937.03239712457, -38871.45062521615 -351021.57302201685))",0.20380258560180664
2088,2019-07-11,2019,7,Compliant,"POLYGON ((-38856.12663375038 -351019.03452145564, -38781.082577613604 -351019.03452145564, -38781.082577613604 -350937.5785730642, -38856.12663375038 -350937.5785730642, -38856.12663375038 -351019.03452145564))",0.21080364286899567
2089,2019-07-11,2019,7,Compliant,"POLYGON ((-38840.79857947176 -351022.0215627218, -38765.90682890994 -351022.0215627218, -38765.90682890994 -350938.98012049904, -38840.79857947176 -350938.98012049904, -38840.79857947176 -351022.0215627218))",0.19671906530857086
2090,2019-07-11,2019,7,Compliant,"POLYGON ((-38825.71827400089 -351020.211634047, -38750.64064526771 -351020.211634047, -38750.64064526771 -350938.78334701486, -38825.71827400089 -350938.78334701486, -38825.71827400089 -351020.211634047))",0.18516282737255096
2091,2019-07-11,2019,7,Compliant,"POLYGON ((-38810.412740671556 -351021.13094039675, -38735.8135543509 -351021.13094039675, -38735.8135543509 -350937.4875623627, -38810.412740671556 -350937.4875623627, -38810.412740671556 -351021.13094039675))",0.1831517517566681
2092,2019-07-11,2019,7,Compliant,"POLYGON ((-38796.219694687294 -351019.95841292816, -38719.358189131024 -351019.95841292816, -38719.358189131024 -350936.4221224032, -38796.219694687294 -350936.4221224032, -38796.219694687294 -351019.95841292816))",0.18401464819908142
2093,2019-07-11,2019,7,Compliant,"POLYGON ((-38780.525171258785 -351019.5722095643, -38704.71128664852 -351019.5722095643, -38704.71128664852 -350934.2548918197, -38780.525171258785 -350934.2548918197, -38780.525171258785 -351019.5722095643))",0.18911141157150269
2094,2019-07-11,2019,7,Compliant,"POLYGON ((-38765.017097805576 -351017.15173136495, -38689.40767258164 -351017.15173136495, -38689.40767258164 -350935.17257207085, -38765.017097805576 -350935.17257207085, -38765.017097805576 -351017.15173136495))",0.22427959740161896
2095,2019-07-11,2019,7,Compliant,"POLYGON ((-38765.75596247535 -351054.9826034095, -38689.1317291793 -351054.9826034095, -38689.1317291793 -350970.69255142077, -38765.75596247535 -350970.69255142077, -38765.75596247535 -351054.9826034095))",0.1686108410358429
2096,2019-07-11,2019,7,Compliant,"POLYGON ((-38780.15533607892 -351054.7144502267, -38705.72810513991 -351054.7144502267, -38705.72810513991 -350971.91280501446, -38780.15533607892 -350971.91280501446, -38780.15533607892 -351054.7144502267))",0.1233251690864563
2097,2019-07-11,2019,7,Compliant,"POLYGON ((-38794.94090869085 -351053.94983837, -38720.670652920686 -351053.94983837, -38720.670652920686 -350971.2617040179, -38794.94090869085 -350971.2617040179, -38794.94090869085 -351053.94983837))",0.13982221484184265
2098,2019-07-11,2019,7,Compliant,"POLYGON ((-38810.17928100185 -351054.95616956305, -38735.60822847146 -351054.95616956305, -38735.60822847146 -350970.80018710723, -38810.17928100185 -350970.80018710723, -38810.17928100185 -351054.95616956305))",0.14886122941970825
2099,2019-07-11,2019,7,Compliant,"POLYGON ((-38825.034576893115 -351057.121065047, -38750.5306044858 -351057.121065047, -38750.5306044858 -350969.48743360053, -38825.034576893115 -350969.48743360053, -38825.034576893115 -351057.121065047))",0.16459494829177856
2100,2019-07-11,2019,7,Compliant,"POLYGON ((-38842.83755816074 -351056.8169672585, -38767.29673873601 -351056.8169672585, -38767.29673873601 -350971.3682270327, -38842.83755816074 -350971.3682270327, -38842.83755816074 -351056.8169672585))",0.1796564757823944
2101,2019-07-11,2019,7,Compliant,"POLYGON ((-38870.27218878109 -351066.80282845837, -38776.36652200145 -351066.80282845837, -38776.36652200145 -350967.05393430317, -38870.27218878109 -350967.05393430317, -38870.27218878109 -351066.80282845837))",0.18930146098136902
2102,2019-07-11,2019,7,Compliant,"POLYGON ((-38888.519960185324 -351073.5136155195, -38792.175305884375 -351073.5136155195, -38792.175305884375 -350972.1156920345, -38888.519960185324 -350972.1156920345, -38888.519960185324 -351073.5136155195))",0.1681642085313797
2103,2019-07-11,2019,7,Compliant,"POLYGON ((-38906.07264369432 -351083.1041251975, -38804.96154269272 -351083.1041251975, -38804.96154269272 -350978.6762237174, -38906.07264369432 -350978.6762237174, -38906.07264369432 -351083.1041251975))",0.14861036837100983
2104,2019-07-11,2019,7,Compliant,"POLYGON ((-38873.37070667541 -351122.6231172746, -38776.93744686199 -351122.6231172746, -38776.93744686199 -351021.2750379021, -38873.37070667541 -351021.2750379021, -38873.37070667541 -351122.6231172746))",0.17956280708312988
2105,2019-07-11,2019,7,Compliant,"POLYGON ((-38852.48261426817 -351110.59804104484, -38766.97081345571 -351110.59804104484, -38766.97081345571 -351020.3459585925, -38852.48261426817 -351020.3459585925, -38852.48261426817 -351110.59804104484))",0.21205975115299225
2106,2019-07-11,2019,7,Compliant,"POLYGON ((-38826.111831250564 -351105.4033345044, -38751.91219024224 -351105.4033345044, -38751.91219024224 -351022.81243002095, -38826.111831250564 -351022.81243002095, -38826.111831250564 -351105.4033345044))",0.20998871326446533
2107,2019-07-11,2019,7,Compliant,"POLYGON ((-38811.04826254098 -351106.40561380336, -38736.75878989959 -351106.40561380336, -38736.75878989959 -351023.5574731126, -38811.04826254098 -351023.5574731126, -38811.04826254098 -351106.40561380336))",0.1944705843925476
2108,2019-07-11,2019,7,Compliant,"POLYGON ((-38796.31244826786 -351107.34563925286, -38721.874228046756 -351107.34563925286, -38721.874228046756 -351024.4730674811, -38796.31244826786 -351024.4730674811, -38796.31244826786 -351107.34563925286))",0.168868288397789
2109,2019-07-11,2019,7,Compliant,"POLYGON ((-38781.587341697945 -351106.66909003904, -38706.28691908672 -351106.66909003904, -38706.28691908672 -351022.12709544227, -38781.587341697945 -351022.12709544227, -38781.587341697945 -351106.66909003904))",0.13111558556556702
2110,2019-07-11,2019,7,Compliant,"POLYGON ((-38766.07137025456 -351106.97354921675, -38691.39181335818 -351106.97354921675, -38691.39181335818 -351022.7230153804, -38766.07137025456 -351022.7230153804, -38766.07137025456 -351106.97354921675))",0.15324799716472626
2111,2019-06-28,2019,6,Compliant,"POLYGON ((-40122.33031043575 -350919.12880252476, -40045.84620797005 -350919.12880252476, -40045.84620797005 -350842.9596374061, -40122.33031043575 -350842.9596374061, -40122.33031043575 -350919.12880252476))",0.2168830931186676
2112,2019-06-28,2019,6,Compliant,"POLYGON ((-40179.457177691525 -350922.6702959667, -40086.7400274413 -350922.6702959667, -40086.7400274413 -350837.37117277033, -40179.457177691525 -350837.37117277033, -40179.457177691525 -350922.6702959667))",0.24003413319587708
2113,2019-06-28,2019,6,Compliant,"POLYGON ((-40044.25216840433 -350874.11640202417, -39967.19871123288 -350874.11640202417, -39967.19871123288 -350794.7125341534, -40044.25216840433 -350794.7125341534, -40044.25216840433 -350874.11640202417))",0.4240258038043976
2114,2019-06-28,2019,6,Compliant,"POLYGON ((-40061.84764651041 -350870.87757362006, -39984.031790276225 -350870.87757362006, -39984.031790276225 -350793.0617173859, -40061.84764651041 -350793.0617173859, -40061.84764651041 -350870.87757362006))",0.4110531210899353
2115,2019-06-28,2019,6,Compliant,"POLYGON ((-40080.95850478702 -350871.71120027127, -40002.61925044617 -350871.71120027127, -40002.61925044617 -350792.97524805303, -40080.95850478702 -350792.97524805303, -40080.95850478702 -350871.71120027127))",0.37817007303237915
2116,2019-06-28,2019,6,Compliant,"POLYGON ((-40097.93726668272 -350869.26613973925, -40021.54820339032 -350869.26613973925, -40021.54820339032 -350787.0670577718, -40097.93726668272 -350787.0670577718, -40097.93726668272 -350869.26613973925))",0.3630598783493042
2117,2019-06-28,2019,6,Compliant,"POLYGON ((-40116.834694807796 -350863.1046798382, -40040.48444194227 -350863.1046798382, -40040.48444194227 -350779.2845094953, -40116.834694807796 -350779.2845094953, -40116.834694807796 -350863.1046798382))",0.39232689142227173
2118,2019-06-28,2019,6,Compliant,"POLYGON ((-40134.12865582909 -350858.6727018109, -40058.328170600435 -350858.6727018109, -40058.328170600435 -350779.4159016577, -40134.12865582909 -350779.4159016577, -40134.12865582909 -350858.6727018109))",0.3724863827228546
2119,2019-06-28,2019,6,Compliant,"POLYGON ((-40152.70665516991 -350858.4237901403, -40075.46384415456 -350858.4237901403, -40075.46384415456 -350776.05752619944, -40152.70665516991 -350776.05752619944, -40152.70665516991 -350858.4237901403))",0.3395562469959259
2120,2019-06-28,2019,6,Compliant,"POLYGON ((-40178.31707960964 -350864.47332766536, -40091.903022112376 -350864.47332766536, -40091.903022112376 -350773.847486561, -40178.31707960964 -350773.847486561, -40178.31707960964 -350864.47332766536))",0.3000657558441162
2121,2019-06-28,2019,6,Compliant,"POLYGON ((-40206.40944859703 -350868.85676687065, -40113.97162480713 -350868.85676687065, -40113.97162480713 -350777.23133622727, -40206.40944859703 -350777.23133622727, -40206.40944859703 -350868.85676687065))",0.31421008706092834
2122,2019-06-28,2019,6,Compliant,"POLYGON ((-40232.087559698455 -350881.7088976898, -40128.17203100754 -350881.7088976898, -40128.17203100754 -350777.4859298575, -40232.087559698455 -350777.4859298575, -40232.087559698455 -350881.7088976898))",0.31045982241630554
2123,2019-06-28,2019,6,Compliant,"POLYGON ((-40231.458314232 -350892.0206606063, -40147.78709574594 -350892.0206606063, -40147.78709574594 -350812.76770036586, -40231.458314232 -350812.76770036586, -40231.458314232 -350892.0206606063))",0.3531572222709656
2124,2019-06-28,2019,6,Compliant,"POLYGON ((-40238.809413708594 -350923.2175661516, -40130.28266661535 -350923.2175661516, -40130.28266661535 -350825.166033054, -40238.809413708594 -350825.166033054, -40238.809413708594 -350923.2175661516))",0.33597666025161743
2125,2019-06-28,2019,6,Compliant,"POLYGON ((-40194.021599834225 -350917.85611012584, -40117.33795120497 -350917.85611012584, -40117.33795120497 -350835.92425309325, -40194.021599834225 -350835.92425309325, -40194.021599834225 -350917.85611012584))",0.24620726704597473
2126,2019-06-28,2019,6,Compliant,"POLYGON ((-40167.99275986167 -350898.4125169297, -40085.76846332815 -350898.4125169297, -40085.76846332815 -350819.57996851386, -40167.99275986167 -350819.57996851386, -40167.99275986167 -350898.4125169297))",0.21348802745342255
2127,2019-06-28,2019,6,Compliant,"POLYGON ((-39993.50277258467 -350922.81286283524, -39889.69536247817 -350922.81286283524, -39889.69536247817 -350820.6471973158, -39993.50277258467 -350820.6471973158, -39993.50277258467 -350922.81286283524))",0.4530266225337982
2128,2019-06-28,2019,6,Compliant,"POLYGON ((-40006.35349328942 -350915.7776644514, -39930.20448813926 -350915.7776644514, -39930.20448813926 -350838.6122440685, -40006.35349328942 -350838.6122440685, -40006.35349328942 -350915.7776644514))",0.288497656583786
2129,2019-06-28,2019,6,Compliant,"POLYGON ((-40025.61275979539 -350919.55549020483, -39947.77080702289 -350919.55549020483, -39947.77080702289 -350837.0480341602, -40025.61275979539 -350837.0480341602, -40025.61275979539 -350919.55549020483))",0.26206856966018677
2130,2019-06-28,2019,6,Compliant,"POLYGON ((-40043.862341329965 -350920.5736042902, -39965.71270026403 -350920.5736042902, -39965.71270026403 -350837.1952143515, -40043.862341329965 -350837.1952143515, -40043.862341329965 -350920.5736042902))",0.22450366616249084
2131,2019-06-28,2019,6,Compliant,"POLYGON ((-40061.96763321913 -350915.6054808856, -39984.56431602064 -350915.6054808856, -39984.56431602064 -350837.403128897, -40061.96763321913 -350837.403128897, -40061.96763321913 -350915.6054808856))",0.21635082364082336
2132,2019-06-28,2019,6,Compliant,"POLYGON ((-40080.04061091469 -350916.74649806175, -40002.786583621346 -350916.74649806175, -40002.786583621346 -350834.3721454424, -40080.04061091469 -350834.3721454424, -40080.04061091469 -350916.74649806175))",0.2221560776233673
2133,2019-06-28,2019,6,Compliant,"POLYGON ((-40097.63639129433 -350914.2157451993, -40020.741046083975 -350914.2157451993, -40020.741046083975 -350833.02357128693, -40097.63639129433 -350833.02357128693, -40097.63639129433 -350914.2157451993))",0.21400299668312073
